node_id	type	name	gender/genres	age	job
2040	movie	Flirting With Disaster (1996)	comedy
2041	movie	Red Firecracker, Green Firecracker (1994)	drama
2042	movie	What Happened Was... (1994)	comedy;drama;romance
2043	movie	Six Degrees of Separation (1993)	drama;mystery
2044	movie	Two Much (1996)	comedy;romance
2045	movie	Trust (1990)	comedy;drama
2046	movie	C'est arriv prs de chez vous (1992)	comedy;crime;drama
2047	movie	Firestorm (1998)	action;adventure;thriller
2048	movie	Newton Boys, The (1998)	crime;drama
2049	movie	Beyond Rangoon (1995)	drama
2050	movie	Feast of July (1995)	drama
2051	movie	Death and the Maiden (1994)	drama;thriller
2052	movie	Tank Girl (1995)	action;comedy;musical;sci-fi
2053	movie	Double Happiness (1994)	drama
2054	movie	Cobb (1994)	drama
2055	movie	Mrs. Parker and the Vicious Circle (1994)	drama
2056	movie	Faithful (1996)	comedy
2057	movie	Twelfth Night (1996)	comedy;drama;romance
2058	movie	Mark of Zorro, The (1940)	adventure
2059	movie	Surviving Picasso (1996)	drama
2060	movie	Up in Smoke (1978)	comedy
2061	movie	Some Kind of Wonderful (1987)	drama;romance
2062	movie	I'm Not Rappaport (1996)	comedy
2063	movie	Umbrellas of Cherbourg, The (Parapluies de Cherbourg, Les) (1964)	drama;musical
2064	movie	They Made Me a Criminal (1939)	crime;drama
2065	movie	Last Time I Saw Paris, The (1954)	drama
2066	movie	Farewell to Arms, A (1932)	romance;war
2067	movie	Innocents, The (1961)	thriller
2068	movie	Old Man and the Sea, The (1958)	adventure;drama
2069	movie	Truman Show, The (1998)	drama
2070	movie	Heidi Fleiss: Hollywood Madam (1995) 	documentary
2071	movie	Chungking Express (1994)	drama;mystery;romance
2072	movie	Jupiter's Wife (1994)	documentary
2073	movie	Safe (1995)	thriller
2074	movie	Feeling Minnesota (1996)	drama;romance
2075	movie	Escape to Witch Mountain (1975)	adventure;children's;fantasy
2076	movie	Get on the Bus (1996)	drama
2077	movie	Doors, The (1991)	drama;musical
2078	movie	Ghosts of Mississippi (1996)	drama
2079	movie	Beautiful Thing (1996)	drama;romance
2080	movie	Best Men (1997)	action;comedy;crime;drama
2081	movie	Hackers (1995)	action;crime;thriller
2082	movie	Road to Wellville, The (1994)	comedy
2083	movie	War Room, The (1993)	documentary
2084	movie	When We Were Kings (1996)	documentary
2085	movie	Hard Eight (1996)	crime;thriller
2086	movie	Quiet Room, The (1996)	drama
2087	movie	Blue Chips (1994)	drama
2088	movie	Calendar Girl (1993)	drama
2089	movie	My Family (1995)	drama
2090	movie	Tom & Viv (1994)	drama
2091	movie	Walkabout (1971)	drama
2092	movie	Last Dance (1996)	drama
2093	movie	Original Gangstas (1996)	crime
2094	movie	In Love and War (1996)	romance;war
2095	movie	Backbeat (1993)	drama;musical
2096	movie	Alphaville (1965)	sci-fi
2097	movie	Rendezvous in Paris (Rendez-vous de Paris, Les) (1995)	comedy;romance
2098	movie	Cyclo (1995)	crime;drama
2099	movie	Relic, The (1997)	horror
2100	movie	Fille seule, La (A Single Girl) (1995)	drama
2101	movie	Stalker (1979)	mystery;sci-fi
2102	movie	Love! Valour! Compassion! (1997)	drama;romance
2103	movie	Palookaville (1996)	action;drama
2104	movie	Phat Beach (1996)	comedy
2105	movie	Portrait of a Lady, The (1996)	drama
2106	movie	Zeus and Roxanne (1997)	children's
2107	movie	Big Bully (1996)	comedy;drama
2108	movie	Love & Human Remains (1993)	comedy
2109	movie	Sum of Us, The (1994)	comedy
2110	movie	Little Buddha (1993)	drama
2111	movie	Fresh (1994)	drama
2112	movie	Spanking the Monkey (1994)	comedy;drama
2113	movie	Wild Reeds (1994)	drama
2114	movie	Women, The (1939)	comedy
2115	movie	Bliss (1997)	drama;romance
2116	movie	Caught (1996)	drama;thriller
2117	movie	Hugo Pool (1997)	romance
2118	movie	Welcome To Sarajevo (1997)	drama;war
2119	movie	Dunston Checks In (1996)	comedy
2120	movie	Major Payne (1994)	comedy
2121	movie	Man of the House (1995)	comedy
2122	movie	I Love Trouble (1994)	action;comedy
2123	movie	Low Down Dirty Shame, A (1994)	action;comedy
2124	movie	Cops and Robbersons (1994)	comedy
2125	movie	Cowboy Way, The (1994)	action;comedy
2126	movie	Endless Summer 2, The (1994)	documentary
2127	movie	In the Army Now (1994)	comedy;war
2128	movie	Inkwell, The (1994)	comedy;drama
2129	movie	Switchblade Sisters (1975)	crime
2130	movie	Young Guns II (1990)	action;comedy;western
2131	movie	Prefontaine (1997)	drama
2132	movie	That Old Feeling (1997)	comedy;romance
2133	movie	Letter From Death Row, A (1998)	crime;drama
2134	movie	Boys of St. Vincent, The (1993)	drama
2135	movie	Before the Rain (Pred dozhdot) (1994)	drama
2136	movie	Once Were Warriors (1994)	crime;drama
2137	movie	Strawberry and Chocolate (Fresa y chocolate) (1993)	drama
2138	movie	Savage Nights (Nuits fauves, Les) (1992)	drama
2139	movie	Family Thing, A (1996)	comedy;drama
2140	movie	Purple Noon (1960)	crime;thriller
2141	movie	Cemetery Man (Dellamorte Dellamore) (1994)	comedy;horror
2142	movie	Kim (1950)	children's;drama
2143	movie	Marlene Dietrich: Shadow and Light (1996) 	documentary
2144	movie	Maybe, Maybe Not (Bewegte Mann, Der) (1994)	comedy
2145	movie	Top Hat (1935)	comedy;musical;romance
2146	movie	To Be or Not to Be (1942)	comedy;drama;war
2147	movie	Secret Agent, The (1996)	drama
2148	movie	Amos & Andrew (1993)	comedy
2149	movie	Jade (1995)	thriller
2150	movie	Kiss of Death (1995)	crime;drama;thriller
2151	movie	Mixed Nuts (1994)	comedy
2152	movie	Virtuosity (1995)	sci-fi;thriller
2153	movie	Blue Sky (1994)	drama;romance
2154	movie	Flesh and Bone (1993)	drama;mystery;romance
2155	movie	Guilty as Sin (1993)	crime;drama;thriller
2156	movie	In the Realm of the Senses (Ai no corrida) (1976)	drama
2157	movie	Barb Wire (1996)	action;sci-fi
2158	movie	Kissed (1996)	romance
2159	movie	Assassins (1995)	thriller
2160	movie	Friday (1995)	comedy
2161	movie	Goofy Movie, A (1995)	animation;children's;comedy;romance
2162	movie	Higher Learning (1995)	drama
2163	movie	When a Man Loves a Woman (1994)	drama
2164	movie	Judgment Night (1993)	action
2165	movie	King of the Hill (1993)	drama
2166	movie	Scout, The (1994)	drama
2167	movie	Angus (1995)	comedy
2168	movie	Night Falls on Manhattan (1997)	crime;drama
2169	movie	Awfully Big Adventure, An (1995)	drama
2170	movie	Under Siege 2: Dark Territory (1995)	action
2171	movie	Poison Ivy II (1995)	drama;thriller
2172	movie	Ready to Wear (Pret-A-Porter) (1994)	comedy
2173	movie	Marked for Death (1990)	action;drama
2174	movie	Madonna: Truth or Dare (1991)	documentary
2175	movie	Nnette et Boni (1996)	drama
2176	movie	Chairman of the Board (1998)	comedy
2177	movie	Big Bang Theory, The (1994)	crime
2178	movie	Other Voices, Other Rooms (1997)	drama
2179	movie	Twisted (1996)	comedy;drama
2180	movie	Full Speed (1996)	drama
2181	movie	Cutthroat Island (1995)	action;adventure;romance
2182	movie	Ghost in the Shell (Kokaku kidotai) (1995)	animation;sci-fi
2183	movie	Van, The (1996)	comedy;drama
2184	movie	Old Lady Who Walked in the Sea, The (Vieille qui marchait dans la mer, La) (1991)	comedy
2185	movie	Night Flier (1997)	horror
2186	movie	Metro (1997)	action
2187	movie	Gridlock'd (1997)	crime
2188	movie	Bushwhacked (1995)	comedy
2189	movie	Bad Girls (1994)	western
2190	movie	Blink (1994)	thriller
2191	movie	For Love or Money (1993)	comedy
2192	movie	Best of the Best 3: No Turning Back (1995)	action
2193	movie	A Chef in Love (1996)	comedy
2194	movie	Contempt (Mpris, Le) (1963)	drama
2195	movie	Tie That Binds, The (1995)	thriller
2196	movie	Gone Fishin' (1997)	comedy
2197	movie	Broken English (1996)	drama
2198	movie	Designated Mourner, The (1997)	drama
2199	movie	Designated Mourner, The (1997)	drama
2200	movie	Trial and Error (1997)	comedy;romance
2201	movie	Pie in the Sky (1995)	comedy;romance
2202	movie	Total Eclipse (1995)	drama
2203	movie	Run of the Country, The (1995)	drama
2204	movie	Walking and Talking (1996)	romance
2205	movie	Foxfire (1996)	drama
2206	movie	Nothing to Lose (1994)	drama
2207	movie	Star Maps (1997)	drama
2208	movie	Bread and Chocolate (Pane e cioccolata) (1973)	drama
2209	movie	Clockers (1995)	drama
2210	movie	Bitter Moon (1992)	drama
2211	movie	Love in the Afternoon (1957)	comedy;romance
2212	movie	Life with Mikey (1993)	comedy
2213	movie	North (1994)	comedy
2214	movie	Talking About Sex (1994)	comedy;drama
2215	movie	Color of Night (1994)	drama;thriller
2216	movie	Robocop 3 (1993)	sci-fi;thriller
2217	movie	Killer (Bulletproof Heart) (1994)	thriller
2218	movie	Sunset Park (1996)	drama
2219	movie	Set It Off (1996)	action;crime
2220	movie	Selena (1997)	drama;musical
2221	movie	Wild America (1997)	adventure;children's
2222	movie	Gang Related (1997)	crime
2223	movie	Manny & Lo (1996)	drama
2224	movie	Grass Harp, The (1995)	drama
2225	movie	Out to Sea (1997)	comedy
2226	movie	Before and After (1996)	drama;mystery
2227	movie	Princess Caraboo (1994)	drama
2228	movie	Shall We Dance? (1937)	comedy;musical;romance
2229	movie	Ed (1996)	comedy
2230	movie	Denise Calls Up (1995)	comedy
2231	movie	Jack and Sarah (1995)	romance
2232	movie	Country Life (1994)	drama;romance
2233	movie	Celtic Pride (1996)	comedy
2234	movie	Simple Wish, A (1997)	children's;fantasy
2235	movie	Star Kid (1997)	adventure;children's;fantasy;sci-fi
2236	movie	Ayn Rand: A Sense of Life (1997)	documentary
2237	movie	Kicked in the Head (1997)	comedy;drama
2238	movie	Indian Summer (1996)	comedy;drama
2239	movie	Love Affair (1994)	drama;romance
2240	movie	Band Wagon, The (1953)	comedy;musical
2241	movie	Penny Serenade (1941)	drama;romance
2242	movie	'Til There Was You (1997)	drama;romance
2243	movie	Stripes (1981)	comedy
2244	movie	Late Bloomers (1996)	comedy
2245	movie	Getaway, The (1994)	action
2246	movie	New York Cop (1996)	action;crime
2247	movie	National Lampoon's Senior Trip (1995)	comedy
2248	movie	Delta of Venus (1994)	drama
2249	movie	Carmen Miranda: Bananas Is My Business (1994)	documentary
2250	movie	Babyfever (1994)	comedy;drama
2251	movie	Very Natural Thing, A (1974)	drama
2252	movie	Walk in the Sun, A (1945)	drama
2253	movie	Waiting to Exhale (1995)	comedy;drama
2254	movie	Pompatus of Love, The (1996)	comedy;drama
2255	movie	Palmetto (1998)	film-noir;mystery;thriller
2256	movie	Surviving the Game (1994)	action;adventure;thriller
2257	movie	Inventing the Abbotts (1997)	drama;romance
2258	movie	Horse Whisperer, The (1998)	drama
2259	movie	Journey of August King, The (1995)	drama
2260	movie	Catwalk (1995)	documentary
2261	movie	Neon Bible, The (1995)	drama
2262	movie	Homage (1995)	drama
2263	movie	Open Season (1996)	comedy
2264	movie	Metisse (Caf au Lait) (1993)	comedy
2265	movie	Wooden Man's Bride, The (Wu Kui) (1994)	drama
2266	movie	Loaded (1994)	drama;thriller
2267	movie	August (1996)	drama
2268	movie	Boys (1996)	drama
2269	movie	Captives (1994)	drama
2270	movie	Of Love and Shadows (1994)	drama
2271	movie	Low Life, The (1994)	drama
2272	movie	An Unforgettable Summer (1994)	drama
2273	movie	Last Klezmer: Leopold Kozlowski, His Life and Music, The (1995)	documentary
2274	movie	My Life and Times With Antonin Artaud (En compagnie d'Antonin Artaud) (1993)	drama
2275	movie	Midnight Dancers (Sibak) (1994)	comedy;drama
2276	movie	Somebody to Love (1994)	drama
2277	movie	American Buffalo (1996)	drama
2278	movie	Kazaam (1996)	children's;comedy;fantasy
2279	movie	Larger Than Life (1996)	comedy
2280	movie	Two Deaths (1995)	drama
2281	movie	Stefano Quantestorie (1993)	comedy;drama
2282	movie	Crude Oasis, The (1995)	romance
2283	movie	Hedd Wyn (1992)	drama
2284	movie	Convent, The (Convento, O) (1995)	drama
2285	movie	Lotto Land (1995)	drama
2286	movie	Story of Xinghua, The (1993)	drama
2287	movie	Day the Sun Turned Cold, The (Tianguo niezi) (1994)	drama
2288	movie	Dingo (1992)	drama
2289	movie	Ballad of Narayama, The (Narayama Bushiko) (1958)	drama
2290	movie	Every Other Weekend (1990)	drama
2291	movie	Mille bolle blu (1993)	comedy
2292	movie	Crows and Sparrows (1949)	drama
2293	movie	Lover's Knot (1996)	comedy
2294	movie	Shadow of Angels (Schatten der Engel) (1976)	drama
2295	movie	1-900 (1994)	romance
2296	movie	Venice/Venice (1992)	drama
2297	movie	Infinity (1996)	drama
2298	movie	Ed's Next Move (1996)	comedy
2299	movie	For the Moment (1994)	romance;war
2300	movie	The Deadly Cure (1996)	action
2301	movie	Boys in Venice (1996)	drama
2302	movie	Sexual Life of the Belgians, The (1994)	comedy
2303	movie	Search for One-eye Jimmy, The (1996)	comedy
2304	movie	American Strays (1996)	action
2305	movie	Leopard Son, The (1996)	documentary
2306	movie	Bird of Prey (1996)	action
2307	movie	Johnny 100 Pesos (1993)	action;drama
2308	movie	JLG/JLG - autoportrait de dcembre (1994)	documentary;drama
2309	movie	Faust (1994)	animation
2310	movie	Mina Tannenbaum (1994)	drama
2311	movie	Forbidden Christ, The (Cristo proibito, Il) (1950)	drama
2312	movie	I Can't Sleep (J'ai pas sommeil) (1994)	drama;thriller
2313	movie	Machine, The (1994)	comedy;horror
2314	movie	Stranger, The (1994)	action
2315	movie	Good Morning (1971)	unknown
2316	movie	Falling in Love Again (1980)	comedy
2317	movie	Cement Garden, The (1993)	drama
2318	movie	Meet Wally Sparks (1997)	comedy
2319	movie	Hotel de Love (1996)	comedy;romance
2320	movie	Rhyme & Reason (1997)	documentary
2321	movie	Love and Other Catastrophes (1996)	romance
2322	movie	Hollow Reed (1996)	drama
2323	movie	Losing Chase (1996)	drama
2324	movie	Bonheur, Le (1965)	drama
2325	movie	Second Jungle Book: Mowgli & Baloo, The (1997)	adventure;children's
2326	movie	Squeeze (1996)	drama
2327	movie	Roseanna's Grave (For Roseanna) (1997)	comedy;romance
2328	movie	Tetsuo II: Body Hammer (1992)	sci-fi
2329	movie	Fall (1997)	romance
2330	movie	Gabbeh (1996)	drama
2331	movie	Mondo (1996)	drama
2332	movie	Innocent Sleep, The (1995)	crime
2333	movie	For Ever Mozart (1996)	drama
2334	movie	Locusts, The (1997)	drama
2335	movie	Stag (1997)	action;thriller
2336	movie	Swept from the Sea (1997)	romance
2337	movie	Hurricane Streets (1998)	drama
2338	movie	Stonewall (1995)	drama
2339	movie	Of Human Bondage (1934)	drama
2340	movie	Anna (1996)	drama
2341	movie	Stranger in the House (1997)	thriller
2342	movie	Picture Bride (1995)	drama;romance
2343	movie	M. Butterfly (1993)	drama
2344	movie	Ciao, Professore! (1993)	drama
2345	movie	Caro Diario (Dear Diary) (1994)	comedy;drama
2346	movie	Withnail and I (1987)	comedy
2347	movie	Boy's Life 2 (1997)	drama
2348	movie	When Night Is Falling (1995)	drama;romance
2349	movie	Specialist, The (1994)	action
2350	movie	Gordy (1995)	comedy
2351	movie	Swan Princess, The (1994)	animation;children's
2352	movie	Harlem (1993)	drama
2353	movie	Barbarella (1968)	adventure;sci-fi
2354	movie	Land Before Time III: The Time of the Great Giving (1995) (V)	animation;children's
2355	movie	Street Fighter (1994)	action
2356	movie	Coldblooded (1995)	action
2357	movie	Next Karate Kid, The (1994)	action;children's
2358	movie	No Escape (1994)	action;sci-fi
2359	movie	Turning, The (1992)	drama
2360	movie	Joy Luck Club, The (1993)	drama
2361	movie	Highlander III: The Sorcerer (1994)	action;sci-fi
2362	movie	Gilligan's Island: The Movie (1998)	comedy
2363	movie	My Crazy Life (Mi vida loca) (1993)	drama
2364	movie	Suture (1993)	film-noir;thriller
2365	movie	Walking Dead, The (1995)	drama;war
2366	movie	I Like It Like That (1994)	comedy;drama;romance
2367	movie	I'll Do Anything (1994)	comedy;drama
2368	movie	Grace of My Heart (1996)	comedy;drama
2369	movie	Drunks (1995)	drama
2370	movie	SubUrbia (1997)	comedy
2371	movie	Sliding Doors (1998)	drama;romance
2372	movie	Ill Gotten Gains (1997)	drama
2373	movie	Legal Deceit (1997)	thriller
2374	movie	Mighty, The (1998)	drama
2375	movie	Men of Means (1998)	action;drama
2376	movie	Shooting Fish (1997)	romance
2377	movie	Steal Big, Steal Little (1995)	comedy
2378	movie	Mr. Jones (1993)	drama;romance
2379	movie	House Party 3 (1994)	comedy
2380	movie	Panther (1995)	drama
2381	movie	Jason's Lyric (1994)	crime;drama
2382	movie	Above the Rim (1994)	drama
2383	movie	Moonlight and Valentino (1995)	drama;romance
2384	movie	Scarlet Letter, The (1995)	drama
2385	movie	8 Seconds (1994)	drama
2386	movie	That Darn Cat! (1965)	children's;comedy;mystery
2387	movie	Ladybird Ladybird (1994)	drama
2388	movie	Bye Bye, Love (1995)	comedy
2389	movie	Century (1993)	drama
2390	movie	My Favorite Season (1993)	drama
2391	movie	Pather Panchali (1955)	drama
2392	movie	Golden Earrings (1947)	adventure;romance
2393	movie	Foreign Correspondent (1940)	thriller
2394	movie	Lady of Burlesque (1943)	comedy;mystery
2395	movie	Angel on My Shoulder (1946)	crime;drama
2396	movie	Angel and the Badman (1947)	western
2397	movie	Outlaw, The (1943)	western
2398	movie	Beat the Devil (1954)	comedy;drama
2399	movie	Love Is All There Is (1996)	comedy;drama
2400	movie	Damsel in Distress, A (1937)	comedy;musical;romance
2401	movie	Madame Butterfly (1995)	musical
2402	movie	Sleepover (1995)	comedy;drama
2403	movie	Here Comes Cookie (1935)	comedy
2404	movie	Thieves (Voleurs, Les) (1996)	crime;drama;romance
2405	movie	Boys, Les (1997)	comedy
2406	movie	Stars Fell on Henrietta, The (1995)	drama
2407	movie	Last Summer in the Hamptons (1995)	comedy;drama
2408	movie	Margaret's Museum (1995)	drama
2409	movie	Saint of Fort Washington, The (1993)	drama
2410	movie	Cure, The (1995)	drama
2411	movie	Tom and Huck (1995)	adventure;children's
2412	movie	Gumby: The Movie (1995)	animation;children's
2413	movie	Hideaway (1995)	thriller
2414	movie	Visitors, The (Visiteurs, Les) (1993)	comedy;sci-fi
2415	movie	Little Princess, The (1939)	children's;drama
2416	movie	Nina Takes a Lover (1994)	comedy;romance
2417	movie	Bhaji on the Beach (1993)	comedy;drama
2418	movie	Raw Deal (1948)	film-noir
2419	movie	Nightwatch (1997)	horror;thriller
2420	movie	Dead Presidents (1995)	action;crime;drama
2421	movie	Reckless (1995)	comedy
2422	movie	Herbie Rides Again (1974)	adventure;children's;comedy
2423	movie	S.F.W. (1994)	drama
2424	movie	Gate of Heavenly Peace, The (1995)	documentary
2425	movie	Man in the Iron Mask, The (1998)	action;drama;romance
2426	movie	Jerky Boys, The (1994)	action;comedy
2427	movie	Colonel Chabert, Le (1994)	drama;romance;war
2428	movie	Girl in the Cadillac (1995)	drama
2429	movie	Even Cowgirls Get the Blues (1993)	comedy;romance
2430	movie	Germinal (1993)	drama
2431	movie	Chasers (1994)	comedy
2432	movie	Fausto (1993)	comedy
2433	movie	Tough and Deadly (1995)	action;drama;thriller
2434	movie	Window to Paris (1994)	comedy
2435	movie	Modern Affair, A (1995)	romance
2436	movie	Mostro, Il (1994)	comedy
2437	movie	Flirt (1995)	drama
2438	movie	Carpool (1996)	comedy;crime
2439	movie	Line King: Al Hirschfeld, The (1996)	documentary
2440	movie	Farmer & Chase (1995)	comedy
2441	movie	Grosse Fatigue (1994)	comedy
2442	movie	Santa with Muscles (1996)	comedy
2443	movie	Prisoner of the Mountains (Kavkazsky Plennik) (1996)	war
2444	movie	Naked in New York (1994)	comedy;romance
2445	movie	Gold Diggers: The Secret of Bear Mountain (1995)	adventure;children's
2446	movie	Bewegte Mann, Der (1994)	comedy
2447	movie	Killer: A Journal of Murder (1995)	crime;drama
2448	movie	Nelly & Monsieur Arnaud (1995)	drama
2449	movie	Three Lives and Only One Death (1996)	comedy
2450	movie	Babysitter, The (1995)	drama;thriller
2451	movie	Getting Even with Dad (1994)	comedy
2452	movie	Mad Dog Time (1996)	crime
2453	movie	Children of the Revolution (1996)	comedy
2454	movie	World of Apu, The (Apur Sansar) (1959)	drama
2455	movie	Sprung (1997)	comedy
2456	movie	Dream With the Fishes (1997)	drama
2457	movie	Wings of Courage (1995)	adventure;romance
2458	movie	Wedding Gift, The (1994)	drama
2459	movie	Race the Sun (1996)	drama
2460	movie	Losing Isaiah (1995)	drama
2461	movie	New Jersey Drive (1995)	crime;drama
2462	movie	Fear, The (1995)	horror
2463	movie	Mr. Wonderful (1993)	comedy;romance
2464	movie	Trial by Jury (1994)	thriller
2465	movie	Good Man in Africa, A (1994)	action;adventure
2466	movie	Kaspar Hauser (1993)	drama
2467	movie	Object of My Affection, The (1998)	comedy;romance
2468	movie	Witness (1985)	drama;romance;thriller
2469	movie	Senseless (1998)	comedy
2470	movie	Nowhere (1997)	drama
2471	movie	Underground (1995)	war
2472	movie	Jefferson in Paris (1995)	drama
2473	movie	Far From Home: The Adventures of Yellow Dog (1995)	adventure;children's
2474	movie	Foreign Student (1994)	drama
2475	movie	I Don't Want to Talk About It (De eso no se habla) (1993)	drama
2476	movie	Twin Town (1997)	comedy;crime
2477	movie	Enfer, L' (1994)	drama
2478	movie	Aiqing wansui (1994)	drama
2479	movie	Cosi (1996)	comedy
2480	movie	All Over Me (1997)	drama
2481	movie	Being Human (1993)	drama
2482	movie	Amazing Panda Adventure, The (1995)	adventure;children's
2483	movie	Beans of Egypt, Maine, The (1994)	drama
2484	movie	Scarlet Letter, The (1926)	drama
2485	movie	Johns (1996)	drama
2486	movie	It Takes Two (1995)	comedy
2487	movie	Frankie Starlight (1995)	drama;romance
2488	movie	Shadows (Cienie) (1988)	drama
2489	movie	Show, The (1995)	documentary
2490	movie	The Courtyard (1995)	action;thriller
2491	movie	Dream Man (1995)	thriller
2492	movie	Destiny Turns on the Radio (1995)	comedy
2493	movie	Glass Shield, The (1994)	drama
2494	movie	Hunted, The (1995)	action
2495	movie	Underneath, The (1995)	mystery;thriller
2496	movie	Safe Passage (1994)	drama
2497	movie	Secret Adventures of Tom Thumb, The (1993)	adventure;children's
2498	movie	Condition Red (1995)	action;drama;thriller
2499	movie	Yankee Zulu (1994)	comedy;drama
2500	movie	Aparajito (1956)	drama
2501	movie	Hostile Intentions (1994)	action;drama;thriller
2502	movie	Clean Slate (Coup de Torchon) (1981)	crime
2503	movie	Tigrero: A Film That Was Never Made (1994)	documentary;drama
2504	movie	Eye of Vichy, The (Oeil de Vichy, L') (1993)	documentary
2505	movie	Promise, The (Versprechen, Das) (1994)	romance
2506	movie	To Cross the Rubicon (1991)	drama
2507	movie	Daens (1992)	drama
2508	movie	Man from Down Under, The (1943)	drama
2509	movie	Careful (1992)	comedy
2510	movie	Vermont Is For Lovers (1992)	comedy;romance
2511	movie	Vie est belle, La (Life is Rosey) (1987)	comedy;drama
2512	movie	Quartier Mozart (1992)	comedy
2513	movie	Touki Bouki (Journey of the Hyena) (1973)	drama
2514	movie	Wend Kuuni (God's Gift) (1982)	drama
2515	movie	Spirits of the Dead (Tre passi nel delirio) (1968)	horror
2516	movie	Pharaoh's Army (1995)	war
2517	movie	I, Worst of All (Yo, la peor de todas) (1990)	drama
2518	movie	Hungarian Fairy Tale, A (1987)	fantasy
2519	movie	Death in the Garden (Mort en ce jardin, La) (1956)	drama
2520	movie	Collectionneuse, La (1967)	drama
2521	movie	Baton Rouge (1988)	thriller
2522	movie	Liebelei (1933)	romance
2523	movie	Woman in Question, The (1950)	mystery
2524	movie	T-Men (1947)	film-noir
2525	movie	Invitation, The (Zaproszenie) (1986)	drama
2526	movie	Symphonie pastorale, La (1946)	drama
2527	movie	American Dream (1990)	documentary
2528	movie	Lashou shentan (1992)	action;crime;drama
2529	movie	Terror in a Texas Town (1958)	western
2530	movie	Salut cousin! (1996)	comedy;drama
2531	movie	Schizopolis (1996)	comedy
2532	movie	To Have, or Not (1995)	drama
2533	movie	Duoluo tianshi (1995)	drama
2534	movie	Magic Hour, The (1998)	drama
2535	movie	Death in Brunswick (1991)	comedy
2536	movie	Everest (1998)	documentary
2537	movie	Shopping (1994)	action;thriller
2538	movie	Nemesis 2: Nebula (1995)	action;sci-fi;thriller
2539	movie	Romper Stomper (1992)	action;drama
2540	movie	City of Industry (1997)	crime;thriller
2541	movie	Someone Else's America (1995)	drama
2542	movie	Guantanamera (1994)	comedy
2543	movie	Office Killer (1997)	thriller
2544	movie	Price Above Rubies, A (1998)	drama
2545	movie	Angela (1995)	drama
2546	movie	He Walked by Night (1948)	crime;film-noir;thriller
2547	movie	Love Serenade (1996)	comedy
2548	movie	Deceiver (1997)	crime
2549	movie	Hurricane Streets (1998)	drama
2550	movie	Buddy (1997)	adventure;children's;drama
2551	movie	B*A*P*S (1997)	comedy
2552	movie	Truth or Consequences, N.M. (1997)	action;crime;romance
2553	movie	Intimate Relations (1996)	comedy
2554	movie	Leading Man, The (1996)	romance
2555	movie	Tokyo Fist (1995)	action;drama
2556	movie	Reluctant Debutante, The (1958)	comedy;drama
2557	movie	Warriors of Virtue (1997)	action;adventure;children's;fantasy
2558	movie	Desert Winds (1995)	drama
2559	movie	Hugo Pool (1997)	romance
2560	movie	King of New York (1990)	action;crime
2561	movie	All Things Fair (1996)	drama
2562	movie	Sixth Man, The (1997)	comedy
2563	movie	Butterfly Kiss (1995)	thriller
2564	movie	Paris, France (1993)	comedy
2565	movie	Crmonie, La (1995)	drama
2566	movie	Hush (1998)	thriller
2567	movie	Nightwatch (1997)	horror;thriller
2568	movie	Nobody Loves Me (Keiner liebt mich) (1994)	comedy;drama
2569	movie	Wife, The (1995)	comedy;drama
2570	movie	Lamerica (1994)	drama
2571	movie	Nico Icon (1995)	documentary
2572	movie	Silence of the Palace, The (Saimt el Qusur) (1994)	drama
2573	movie	Slingshot, The (1993)	comedy;drama
2574	movie	Land and Freedom (Tierra y libertad) (1995)	war
2575	movie	 kldum klaka (Cold Fever) (1994)	comedy;drama
2576	movie	Etz Hadomim Tafus (Under the Domin Tree) (1994)	drama
2577	movie	Two Friends (1986) 	drama
2578	movie	Brothers in Trouble (1995)	drama
2579	movie	Girls Town (1996)	drama
2580	movie	Normal Life (1996)	crime;drama
2581	movie	Bitter Sugar (Azucar Amargo) (1996)	drama
2582	movie	Eighth Day, The (1996)	drama
2583	movie	Dadetown (1995)	documentary
2584	movie	Some Mother's Son (1996)	drama
2585	movie	Angel Baby (1995)	drama
2586	movie	Sudden Manhattan (1996)	comedy
2587	movie	Butcher Boy, The (1998)	drama
2588	movie	Men With Guns (1997)	action;drama
2589	movie	Hana-bi (1997)	comedy;crime;drama
2590	movie	Niagara, Niagara (1997)	drama
2591	movie	Big One, The (1997)	comedy;documentary
2592	movie	Butcher Boy, The (1998)	drama
2593	movie	Spanish Prisoner, The (1997)	drama;thriller
2594	movie	Temptress Moon (Feng Yue) (1996)	romance
2595	movie	Entertaining Angels: The Dorothy Day Story (1996)	drama
2596	movie	Chairman of the Board (1998)	comedy
2597	movie	Favor, The (1994)	comedy;romance
2598	movie	Little City (1998)	comedy;romance
2599	movie	Target (1995)	action;drama
2600	movie	Substance of Fire, The (1996)	drama
2601	movie	Getting Away With Murder (1996)	comedy
2602	movie	Small Faces (1995)	drama
2603	movie	New Age, The (1994)	drama
2604	movie	Rough Magic (1995)	drama;romance
2605	movie	Nothing Personal (1995)	drama;war
2606	movie	8 Heads in a Duffel Bag (1997)	comedy
2607	movie	Brother's Kiss, A (1997)	drama
2608	movie	Ripe (1996)	drama
2609	movie	Next Step, The (1995)	drama
2610	movie	Wedding Bell Blues (1996)	comedy
2611	movie	MURDER and murder (1996)	crime;drama;mystery
2612	movie	Tainted (1998)	comedy;thriller
2613	movie	Further Gesture, A (1996)	drama
2614	movie	Kika (1993)	drama
2615	movie	Mirage (1995)	action;thriller
